"新华基金管理股份有限公司	新华策略	赵强 	""[('603338.XSHG'", 0.0458), ('601100.XSHG', 0.036699999999999997), ('600809.XSHG', 0.0418), ('600690.XSHG', 0.04019999999999999), ('600585.XSHG', 0.0369), ('002372.XSHE', 0.0501), ('001979.XSHE', 0.0382), ('000858.XSHE', 0.0347), ('000568.XSHE', 0.0452), ('000418.XSHE'," 0.051100000000000007)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"华夏基金管理有限公司	华夏领先	林晶 王晓李 	""[('603885.XSHG'", 0.0126), ('603659.XSHG', 0.011699999999999999), ('600867.XSHG', 0.0102), ('600325.XSHG', 0.0109), ('300451.XSHE', 0.0141), ('300413.XSHE', 0.0116), ('300226.XSHE', 0.013500000000000002), ('002500.XSHE', 0.0126), ('000961.XSHE', 0.0106), ('000750.XSHE'," 0.0105)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银美丽城镇	王君正 	""[('601318.XSHG'", 0.04019999999999999), ('601155.XSHG', 0.0479), ('600519.XSHG', 0.0368), ('600383.XSHG', 0.0246), ('600030.XSHG', 0.024), ('002439.XSHE', 0.025099999999999997), ('002146.XSHE', 0.0441), ('002142.XSHE', 0.0594), ('002081.XSHE', 0.027200000000000002), ('000961.XSHE'," 0.024700000000000003)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"嘉实基金管理有限公司	嘉实新消费	谭丽 	""[('603866.XSHG'", 0.051399999999999994), ('603728.XSHG', 0.0102), ('603345.XSHG', 0.08), ('603096.XSHG', 0.0727), ('601633.XSHG', 0.0455), ('600519.XSHG', 0.0687), ('600036.XSHG', 0.0463), ('002032.XSHE', 0.0768), ('000963.XSHE', 0.0483), ('000895.XSHE', 0.0742), ('000651.XSHE', 0.0946), ('000538.XSHE'," 0.06570000000000001)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"光大保德信基金管理有限公司	光大改革	董伟炜 	""[('601888.XSHG'", 0.0263), ('601288.XSHG', 0.0368), ('600606.XSHG', 0.037200000000000004), ('600325.XSHG', 0.0348), ('600050.XSHG', 0.0388), ('600048.XSHG', 0.0323), ('600030.XSHG', 0.036699999999999997), ('002415.XSHE', 0.0346), ('000915.XSHE', 0.031400000000000004), ('000852.XSHE'," 0.027000000000000003)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"富国基金管理有限公司	富国新兴产业	魏伟 	""[('601318.XSHG'", 0.04019999999999999), ('600900.XSHG', 0.0512), ('600548.XSHG', 0.0342), ('600036.XSHG', 0.0565), ('600031.XSHG', 0.0556), ('002142.XSHE', 0.059000000000000004), ('002127.XSHE', 0.07339999999999999), ('002120.XSHE', 0.0818), ('000338.XSHE', 0.055099999999999996), ('000002.XSHE'," 0.048)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"汇添富基金管理股份有限公司	汇添富成长	吴振翔 许一尊 	""[('603658.XSHG'", 0.02), ('603339.XSHG', 0.0048), ('600859.XSHG', 0.016), ('600160.XSHG', 0.017), ('002916.XSHE', 0.018000000000000002), ('002563.XSHE', 0.0182), ('002353.XSHE', 0.0147), ('002299.XSHE', 0.0151), ('000858.XSHE', 0.0163), ('000157.XSHE', 0.0158), ('000069.XSHE'," 0.0152)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银新金融	鄢耀 	""[('601318.XSHG'", 0.0666), ('600519.XSHG', 0.0248), ('600048.XSHG', 0.0425), ('600030.XSHG', 0.042800000000000005), ('300498.XSHE', 0.0351), ('002415.XSHE', 0.032799999999999996), ('002410.XSHE', 0.025699999999999997), ('002142.XSHE', 0.09789999999999999), ('000858.XSHE', 0.0233), ('000002.XSHE'," 0.0663)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"建信基金管理有限责任公司	建信信息	邵卓 	""[('603026.XSHG'", 0.0334), ('601222.XSHG', 0.035), ('600352.XSHG', 0.0907), ('600038.XSHG', 0.0326), ('300628.XSHE', 0.048499999999999995), ('002127.XSHE', 0.046), ('002123.XSHE', 0.0576), ('000961.XSHE', 0.042199999999999994), ('000858.XSHE', 0.0345), ('000661.XSHE'," 0.0733)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"华安基金管理有限公司	华安智能	李欣 	""[('300760.XSHE'", 0.0245), ('300681.XSHE', 0.024), ('300578.XSHE', 0.0282), ('002475.XSHE', 0.037599999999999995), ('002415.XSHE', 0.0252), ('002236.XSHE', 0.0239), ('000977.XSHE', 0.0252), ('000951.XSHE', 0.022000000000000002), ('000401.XSHE', 0.0246), ('000063.XSHE'," 0.059500000000000004)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"华泰柏瑞基金管理有限公司	华泰积极	方伦煜 	""[('601881.XSHG'", 0.030299999999999997), ('601318.XSHG', 0.0345), ('600837.XSHG', 0.0232), ('600340.XSHG', 0.0347), ('600048.XSHG', 0.025), ('600030.XSHG', 0.0362), ('300498.XSHE', 0.0554), ('300059.XSHE', 0.0258), ('000932.XSHE', 0.0233), ('000776.XSHE'," 0.021400000000000002)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"华安基金管理有限公司	华安新丝路	谢昌旭 谢振东 	""[('601318.XSHG'", 0.0732), ('600519.XSHG', 0.0736), ('600276.XSHG', 0.045700000000000005), ('600036.XSHG', 0.0327), ('300015.XSHE', 0.0373), ('002714.XSHE', 0.036699999999999997), ('002475.XSHE', 0.0452), ('002415.XSHE', 0.0391), ('000858.XSHE', 0.028999999999999998), ('000002.XSHE'," 0.0479)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"信达澳银基金管理有限公司	信达创新	冯士祯 王咏辉 	""[('600872.XSHG'", 0.0461), ('300601.XSHE', 0.0347), ('300498.XSHE', 0.0351), ('300144.XSHE', 0.0418), ('002916.XSHE', 0.031400000000000004), ('002583.XSHE', 0.0326), ('002044.XSHE', 0.0301), ('000858.XSHE', 0.0308), ('000661.XSHE', 0.0599), ('000002.XSHE'," 0.0415)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"上投摩根基金管理有限公司	上投卓越	李德辉 	""[('600309.XSHG'", 0.033), ('600276.XSHG', 0.03), ('600031.XSHG', 0.066), ('300760.XSHE', 0.047), ('300616.XSHE', 0.0291), ('300498.XSHE', 0.0298), ('300014.XSHE', 0.0291), ('002508.XSHE', 0.0302), ('002179.XSHE', 0.0288), ('000651.XSHE'," 0.03)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银行业	陈小鹭 张剑峰 	""[('603505.XSHG'", 0.0195), ('601766.XSHG', 0.030299999999999997), ('601012.XSHG', 0.0359), ('600406.XSHG', 0.0384), ('600352.XSHG', 0.0313), ('600346.XSHG', 0.0269), ('600309.XSHG', 0.0639), ('002202.XSHE', 0.027000000000000003), ('002157.XSHE', 0.0339), ('000723.XSHE', 0.0288), ('000708.XSHE'," 0.027200000000000002)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"银华基金管理股份有限公司	银华中国梦	薄官辉 	""[('603589.XSHG'", 0.042800000000000005), ('600887.XSHG', 0.051399999999999994), ('600809.XSHG', 0.049400000000000006), ('600702.XSHG', 0.042699999999999995), ('300498.XSHE', 0.049800000000000004), ('300146.XSHE', 0.0401), ('002304.XSHE', 0.0556), ('000858.XSHE', 0.0604), ('000596.XSHE', 0.053899999999999997), ('000568.XSHE'," 0.0451)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"建信基金管理有限责任公司	建信环保	姜锋 	""[('601877.XSHG'", 0.050300000000000004), ('601222.XSHG', 0.0409), ('600900.XSHG', 0.0646), ('600886.XSHG', 0.0329), ('600674.XSHG', 0.030299999999999997), ('600406.XSHG', 0.0297), ('600388.XSHG', 0.0329), ('300285.XSHE', 0.0349), ('002202.XSHE', 0.044199999999999996), ('000968.XSHE'," 0.0579)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"金鹰基金管理有限公司	金鹰科技	樊勇 乔春 	""[('603899.XSHG'", 0.0358), ('603605.XSHG', 0.0361), ('601799.XSHG', 0.0337), ('300529.XSHE', 0.0331), ('300347.XSHE', 0.0363), ('300047.XSHE', 0.0326), ('002821.XSHE', 0.0351), ('002563.XSHE', 0.0364), ('002410.XSHE', 0.0329), ('000661.XSHE'," 0.0397)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银养老	赵蓓 	""[('600276.XSHG'", 0.09849999999999999), ('300760.XSHE', 0.0547), ('300482.XSHE', 0.0424), ('300463.XSHE', 0.041100000000000005), ('300003.XSHE', 0.0971), ('002410.XSHE', 0.030299999999999997), ('002230.XSHE', 0.0443), ('002157.XSHE', 0.0332), ('002044.XSHE', 0.0454), ('000661.XSHE'," 0.0645)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"前海开源基金管理有限公司	前海再融资	邱杰 	""[('603444.XSHG'", 0.0594), ('601688.XSHG', 0.053), ('600703.XSHG', 0.0599), ('600383.XSHG', 0.0452), ('600048.XSHG', 0.053200000000000004), ('300628.XSHE', 0.0435), ('300033.XSHE', 0.050199999999999995), ('002812.XSHE', 0.044800000000000006), ('002174.XSHE', 0.0576), ('000333.XSHE'," 0.0473)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"富国基金管理有限公司	富国健康	林庆 	""[('603833.XSHG'", 0.0384), ('600887.XSHG', 0.0506), ('300207.XSHE', 0.07339999999999999), ('002419.XSHE', 0.0564), ('002223.XSHE', 0.0471), ('002215.XSHE', 0.0435), ('002182.XSHE', 0.031400000000000004), ('002024.XSHE', 0.0819), ('002001.XSHE', 0.0616), ('000538.XSHE', 0.0329), ('000156.XSHE'," 0.0325)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鹏华基金管理有限公司	鹏华改革	伍旋 	""[('603816.XSHG'", 0.037599999999999995), ('603711.XSHG', 0.030899999999999997), ('603444.XSHG', 0.0371), ('601988.XSHG', 0.06280000000000001), ('601336.XSHG', 0.05), ('601166.XSHG', 0.038599999999999995), ('600519.XSHG', 0.042199999999999994), ('300232.XSHE', 0.0724), ('002838.XSHE', 0.022000000000000002), ('002624.XSHE', 0.049), ('002419.XSHE', 0.0669), ('000858.XSHE'," 0.0453)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"中金基金管理有限公司	中金消费升级	于_ 	""[('600887.XSHG'", 0.0319), ('600729.XSHG', 0.0254), ('600519.XSHG', 0.07139999999999999), ('600276.XSHG', 0.032), ('600085.XSHG', 0.049800000000000004), ('002624.XSHE', 0.024900000000000002), ('002422.XSHE', 0.023799999999999998), ('000858.XSHE', 0.0281), ('000651.XSHE', 0.048799999999999996), ('000333.XSHE'," 0.0658)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银农业	杨柯 	""[('300498.XSHE'", 0.0975), ('002746.XSHE', 0.0388), ('002714.XSHE', 0.0425), ('002458.XSHE', 0.0393), ('002311.XSHE', 0.0536), ('002234.XSHE', 0.026600000000000002), ('002157.XSHE', 0.0455), ('002124.XSHE', 0.0313), ('000895.XSHE', 0.0693), ('000876.XSHE'," 0.0431)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"诺安基金管理有限公司	诺安低碳	蔡宇滨 	""[('603156.XSHG'", 0.0591), ('601336.XSHG', 0.020499999999999997), ('601288.XSHG', 0.0415), ('600887.XSHG', 0.0775), ('600705.XSHG', 0.0256), ('600519.XSHG', 0.022099999999999998), ('600377.XSHG', 0.022400000000000003), ('600332.XSHG', 0.0321), ('300144.XSHE', 0.0256), ('000429.XSHE'," 0.0218)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鹏华基金管理有限公司	鹏华文化	伍旋 谢书英 	""[('600637.XSHG'", 0.0348), ('600136.XSHG', 0.0401), ('300413.XSHE', 0.0383), ('300232.XSHE', 0.038599999999999995), ('300144.XSHE', 0.0391), ('300059.XSHE', 0.0559), ('300043.XSHE', 0.055999999999999994), ('002624.XSHE', 0.08349999999999999), ('002419.XSHE', 0.039599999999999996), ('002027.XSHE'," 0.07139999999999999)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鹏华基金管理有限公司	鹏华医药	金笑非 	""[('603259.XSHG'", 0.0382), ('600771.XSHG', 0.0742), ('600566.XSHG', 0.0795), ('600436.XSHG', 0.0708), ('600276.XSHG', 0.0967), ('300760.XSHE', 0.08560000000000001), ('300651.XSHE', 0.0977), ('300122.XSHE', 0.0501), ('300015.XSHE', 0.0391), ('000661.XSHE'," 0.10279999999999999)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银生态	何肖颉 闫思倩 	""[('601688.XSHG'", 0.0339), ('601601.XSHG', 0.0493), ('601318.XSHG', 0.04), ('600606.XSHG', 0.0302), ('600383.XSHG', 0.0325), ('600048.XSHG', 0.0492), ('300285.XSHE', 0.030299999999999997), ('002142.XSHE', 0.0418), ('000895.XSHE', 0.0393), ('000002.XSHE'," 0.0482)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"博时基金管理有限公司	博时企改	林景艺 	""[('601717.XSHG'", 0.0184), ('601318.XSHG', 0.023), ('600782.XSHG', 0.0147), ('600623.XSHG', 0.0191), ('600585.XSHG', 0.0212), ('600519.XSHG', 0.0152), ('600426.XSHG', 0.013000000000000001), ('000789.XSHE', 0.0172), ('000600.XSHE', 0.0147), ('000568.XSHE'," 0.0138)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"摩根士丹利华鑫基金管理有限公司	大摩多策略	夏青 	""[('601668.XSHG'", 0.0134), ('601607.XSHG', 0.0131), ('601601.XSHG', 0.013600000000000001), ('601398.XSHG', 0.012), ('601318.XSHG', 0.029500000000000002), ('600104.XSHG', 0.0127), ('600036.XSHG', 0.0217), ('002304.XSHE', 0.0138), ('000895.XSHE', 0.0131), ('000651.XSHE'," 0.0203)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"上投摩根基金管理有限公司	上投互联	郭晨 	""[('603986.XSHG'", 0.030699999999999998), ('601012.XSHG', 0.0393), ('600588.XSHG', 0.0279), ('300450.XSHE', 0.0584), ('300059.XSHE', 0.050199999999999995), ('002821.XSHE', 0.0291), ('002768.XSHE', 0.043899999999999995), ('002714.XSHE', 0.036000000000000004), ('002157.XSHE', 0.060599999999999994), ('002124.XSHE'," 0.0298)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"农银汇理基金管理有限公司	农银信息传媒	韩林 	""[('600570.XSHG'", 0.027000000000000003), ('600050.XSHG', 0.024300000000000002), ('300682.XSHE', 0.0206), ('300496.XSHE', 0.0262), ('300348.XSHE', 0.0252), ('300059.XSHE', 0.0207), ('002912.XSHE', 0.0274), ('002475.XSHE', 0.0275), ('002439.XSHE', 0.0229), ('000063.XSHE'," 0.0275)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"建信基金管理有限责任公司	建信互联网	何_华 	""[('601888.XSHG'", 0.068), ('601318.XSHG', 0.033), ('600588.XSHG', 0.0316), ('600519.XSHG', 0.0496), ('600352.XSHG', 0.0364), ('600048.XSHG', 0.0547), ('300316.XSHE', 0.029900000000000003), ('002624.XSHE', 0.0649), ('000961.XSHE', 0.051500000000000004), ('000401.XSHE'," 0.0352)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"建信基金管理有限责任公司	建信精工	叶乐天 	""[('601989.XSHG'", 0.0176), ('000063.XSHE', 0.021099999999999997), ('000157.XSHE', 0.0225), ('002541.XSHE', 0.009000000000000001), ('600009.XSHG', 0.0138), ('600578.XSHG', 0.0113), ('601012.XSHG', 0.0132), ('601158.XSHG', 0.0173), ('601166.XSHG', 0.008100000000000001), ('601186.XSHG', 0.0195), ('601390.XSHG', 0.013999999999999999), ('601668.XSHG', 0.037000000000000005), ('601766.XSHG', 0.0285), ('601800.XSHG', 0.013600000000000001), ('601898.XSHG'," 0.0079)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"招商基金管理有限公司	招商移动互联	潘明曦 	""[('603019.XSHG'", 0.0473), ('601012.XSHG', 0.028999999999999998), ('600977.XSHG', 0.032799999999999996), ('600885.XSHG', 0.0302), ('600763.XSHG', 0.036000000000000004), ('300033.XSHE', 0.0349), ('002916.XSHE', 0.0285), ('002410.XSHE', 0.0292), ('002371.XSHE', 0.0447), ('000661.XSHE'," 0.0405)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银互联网	张继圣 	""[('601012.XSHG'", 0.0404), ('600872.XSHG', 0.041100000000000005), ('600570.XSHG', 0.0662), ('600438.XSHG', 0.042), ('600309.XSHG', 0.054000000000000006), ('600271.XSHG', 0.048799999999999996), ('300498.XSHE', 0.056299999999999996), ('300450.XSHE', 0.0859), ('300059.XSHE', 0.0387), ('002916.XSHE', 0.0431), ('002396.XSHE'," 0.019)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"信达澳银基金管理有限公司	信达新能源	冯明远 	""[('603912.XSHG'", 0.0129), ('002456.XSHE', 0.0269), ('002786.XSHE', 0.009000000000000001), ('002837.XSHE', 0.0129), ('002881.XSHE', 0.0129), ('002897.XSHE', 0.0161), ('300686.XSHE', 0.031200000000000002), ('002125.XSHE', 0.0349), ('300731.XSHE', 0.0161), ('600498.XSHG', 0.026099999999999998), ('600584.XSHG', 0.020499999999999997), ('600703.XSHG', 0.0406), ('603026.XSHG', 0.0239), ('603186.XSHG', 0.0352), ('603386.XSHG', 0.0064), ('300735.XSHE', 0.0317), ('000636.XSHE'," 0.0206)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"嘉实基金管理有限公司	嘉实驱动	张自力 张楠 	""[('601318.XSHG'", 0.031), ('000661.XSHE', 0.0446), ('002179.XSHE', 0.018799999999999997), ('002415.XSHE', 0.0177), ('002475.XSHE', 0.0338), ('002746.XSHE', 0.009000000000000001), ('300012.XSHE', 0.0351), ('300059.XSHE', 0.017), ('300414.XSHE', 0.004699999999999999), ('300469.XSHE', 0.0024), ('600276.XSHG', 0.0274), ('600519.XSHG', 0.0182), ('600763.XSHG', 0.0351), ('601069.XSHG'," 0.003)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"南方基金管理股份有限公司	南方量化成长	李佳亮 	""[('300632.XSHE'", 0.0097), ('300136.XSHE', 0.014499999999999999), ('300132.XSHE', 0.0172), ('300059.XSHE', 0.0124), ('300033.XSHE', 0.0194), ('300017.XSHE', 0.0132), ('002798.XSHE', 0.0152), ('002746.XSHE', 0.0129), ('002635.XSHE', 0.0182), ('002377.XSHE', 0.0125), ('002125.XSHE'," 0.0121)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"建信基金管理有限责任公司	建信大安全	王东杰 	""[('603218.XSHG'", 0.0305), ('603027.XSHG', 0.0322), ('601155.XSHG', 0.0703), ('600325.XSHG', 0.031), ('600048.XSHG', 0.0635), ('600036.XSHG', 0.038), ('002202.XSHE', 0.0322), ('000961.XSHE', 0.0668), ('000858.XSHE', 0.0425), ('000661.XSHE'," 0.039)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"中银基金管理有限公司	中银智能	王伟 	""[('601989.XSHG'", 0.0285), ('601766.XSHG', 0.0304), ('601012.XSHG', 0.0373), ('600438.XSHG', 0.045899999999999996), ('600406.XSHG', 0.0301), ('600031.XSHG', 0.0308), ('300450.XSHE', 0.0499), ('300124.XSHE', 0.025099999999999997), ('002129.XSHE', 0.0297), ('000338.XSHE'," 0.0315)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"上投摩根基金管理有限公司	上投服务	郭晨 杨景喻 	""[('601318.XSHG'", 0.041299999999999996), ('600519.XSHG', 0.0313), ('600438.XSHG', 0.0317), ('300498.XSHE', 0.0415), ('300122.XSHE', 0.030600000000000002), ('002157.XSHE', 0.0613), ('002142.XSHE', 0.032400000000000005), ('002124.XSHE', 0.0332), ('000858.XSHE', 0.0333), ('000661.XSHE'," 0.042199999999999994)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"汇添富基金管理股份有限公司	汇添富国企创新	李威 	""[('601888.XSHG'", 0.0507), ('601318.XSHG', 0.04190000000000001), ('601166.XSHG', 0.0364), ('601088.XSHG', 0.032799999999999996), ('600519.XSHG', 0.0665), ('002127.XSHE', 0.0889), ('000961.XSHE', 0.0397), ('000671.XSHE', 0.0273), ('000661.XSHE', 0.0286), ('000651.XSHE'," 0.0599)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"工银瑞信基金管理有限公司	工银聚焦30	王筱苓 	""[('601939.XSHG'", 0.0496), ('601601.XSHG', 0.0353), ('601318.XSHG', 0.056799999999999996), ('600519.XSHG', 0.0274), ('600030.XSHG', 0.0279), ('600028.XSHG', 0.0286), ('002142.XSHE', 0.0649), ('001979.XSHE', 0.0288), ('000895.XSHE', 0.053399999999999996), ('000069.XSHE'," 0.032799999999999996)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"国投瑞银基金管理有限公司	国投研究	桑俊 	""[('603708.XSHG'", 0.0305), ('601933.XSHG', 0.0463), ('601318.XSHG', 0.0644), ('600340.XSHG', 0.0336), ('300498.XSHE', 0.0308), ('300014.XSHE', 0.0596), ('002773.XSHE', 0.033), ('002311.XSHE', 0.0424), ('002202.XSHE', 0.042), ('000089.XSHE'," 0.0519)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"国寿安保基金管理有限公司	国寿成长	张标 张琦 	""[('603899.XSHG'", 0.0483), ('600885.XSHG', 0.034), ('600486.XSHG', 0.0325), ('600176.XSHG', 0.0327), ('300408.XSHE', 0.039599999999999996), ('300316.XSHE', 0.0369), ('300207.XSHE', 0.0384), ('002705.XSHE', 0.035), ('002372.XSHE', 0.0462), ('002138.XSHE'," 0.0441)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"诺安基金管理有限公司	诺安先进	韩冬燕 	""[('601398.XSHG'", 0.0623), ('601318.XSHG', 0.0581), ('600887.XSHG', 0.062400000000000004), ('600332.XSHG', 0.0358), ('600305.XSHG', 0.036699999999999997), ('600104.XSHG', 0.060899999999999996), ('600050.XSHG', 0.0718), ('000869.XSHE', 0.0635), ('000538.XSHE', 0.0852), ('000333.XSHE'," 0.0636)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"汇添富基金管理股份有限公司	汇添富新动力	谭志强 	""[('603444.XSHG'", 0.0349), ('601166.XSHG', 0.030699999999999998), ('600436.XSHG', 0.038599999999999995), ('600383.XSHG', 0.0301), ('600036.XSHG', 0.0304), ('300285.XSHE', 0.0926), ('002174.XSHE', 0.0337), ('002044.XSHE', 0.0462), ('000961.XSHE', 0.0331), ('000538.XSHE'," 0.0489)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"国泰基金管理有限公司	国泰互联网	彭凌志 	""[('603883.XSHG'", 0.0352), ('000063.XSHE', 0.039900000000000005), ('002153.XSHE', 0.0508), ('002405.XSHE', 0.0317), ('002410.XSHE', 0.056299999999999996), ('002463.XSHE', 0.0323), ('002916.XSHE', 0.0317), ('300033.XSHE', 0.058499999999999996), ('300059.XSHE', 0.0721), ('300377.XSHE', 0.0212), ('300451.XSHE', 0.0355), ('300496.XSHE', 0.0302), ('600271.XSHG', 0.0475), ('600446.XSHG', 0.020499999999999997), ('600570.XSHG', 0.0946), ('600588.XSHG'," 0.053)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"国泰基金管理有限公司	国泰智能	王阳 周伟锋 	""[('603515.XSHG'", 0.049), ('603337.XSHG', 0.0451), ('601799.XSHG', 0.0467), ('601012.XSHG', 0.051100000000000007), ('600885.XSHG', 0.045899999999999996), ('300616.XSHE', 0.04650000000000001), ('300124.XSHE', 0.0467), ('002831.XSHE', 0.0461), ('002475.XSHE', 0.04650000000000001), ('002050.XSHE'," 0.051699999999999996)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"嘉实基金管理有限公司	嘉实低价策略	李帅 	""[('601601.XSHG'", 0.0347), ('601318.XSHG', 0.0786), ('600887.XSHG', 0.044500000000000005), ('600835.XSHG', 0.044800000000000006), ('600036.XSHG', 0.0675), ('002048.XSHE', 0.0646), ('001979.XSHE', 0.0351), ('000550.XSHE', 0.031200000000000002), ('000028.XSHE', 0.0315), ('000002.XSHE'," 0.0329)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"国泰基金管理有限公司	国泰大农业	程洲 	""[('603288.XSHG'", 0.0424), ('600887.XSHG', 0.0351), ('600519.XSHG', 0.059500000000000004), ('300702.XSHE', 0.0555), ('300498.XSHE', 0.0682), ('002714.XSHE', 0.04769999999999999), ('002311.XSHE', 0.0512), ('000910.XSHE', 0.0339), ('000895.XSHE', 0.059500000000000004), ('000876.XSHE'," 0.0463)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"安信基金管理有限责任公司	安信新常态	袁玮 	""[('601668.XSHG'", 0.041299999999999996), ('600741.XSHG', 0.0345), ('600383.XSHG', 0.0536), ('600048.XSHG', 0.0489), ('002230.XSHE', 0.054000000000000006), ('002051.XSHE', 0.028900000000000002), ('000501.XSHE', 0.0298), ('000338.XSHE', 0.04190000000000001), ('000069.XSHE', 0.056600000000000004), ('000002.XSHE'," 0.04769999999999999)]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
